#run	 escape_time
1	 0.263847
2	 0.073940
3	 0.216424
4	 0.172631
5	 0.072088
6	 0.163692
7	 0.204943
8	 0.220129
9	 0.314662
10	 0.187935
11	 0.108174
12	 0.110767
13	 0.141948
14	 0.187448
15	 0.233827
16	 0.111206
17	 0.092940
18	 0.115471
19	 0.256566
20	 0.197665
