#run	 escape_time
1	 0.394052
2	 0.589588
3	 0.309763
4	 0.561303
5	 0.549555
6	 0.367909
7	 0.249166
8	 0.479263
9	 0.647233
10	 0.739347
11	 0.219563
12	 0.302953
13	 0.633401
14	 0.386838
15	 0.468154
16	 0.089567
17	 0.352470
18	 0.470796
19	 0.576893
20	 0.053739
