#run	 escape_time
1	 0.375499
2	 0.285787
3	 0.308327
4	 0.017595
5	 0.154259
6	 0.279596
7	 0.386704
8	 0.422204
9	 0.206774
10	 0.162237
11	 0.148949
12	 0.216244
13	 0.417370
14	 0.441097
15	 0.447538
16	 0.269280
17	 0.401313
18	 0.546460
19	 0.584840
20	 0.178372
