#run	 escape_time
1	 0.267129
2	 0.678644
3	 0.403396
4	 0.522907
5	 0.406378
6	 0.305049
7	 0.916591
8	 0.361918
9	 0.402348
10	 0.357201
11	 0.304563
12	 0.413273
13	 0.151009
14	 0.527261
15	 0.216600
16	 0.501583
17	 0.714978
18	 0.119829
19	 0.662296
20	 0.575896
