#run	 escape_time
1	 0.450613
2	 0.156676
3	 0.511119
4	 0.229381
5	 0.428838
6	 0.376671
7	 0.263506
8	 0.132373
9	 0.530158
10	 0.440548
11	 0.464406
12	 0.153808
13	 0.636035
14	 0.368978
15	 0.431768
16	 0.266909
17	 0.380684
18	 0.301776
19	 0.556714
20	 0.510319
