#run	 escape_time
1	 0.032199
2	 0.511319
3	 0.013309
4	 0.074586
5	 0.042351
6	 0.108517
7	 0.048498
8	 0.038127
9	 0.030099
10	 0.014674
11	 0.041572
12	 0.039231
13	 0.010325
14	 0.062246
15	 0.028971
16	 0.192337
17	 0.037824
18	 0.017302
19	 0.054945
20	 0.028625
