#run	 escape_time
1	 0.230400
2	 0.152436
3	 0.872137
4	 0.749572
5	 1.123543
6	 0.443373
7	 0.264613
8	 0.177872
9	 0.284652
10	 0.487493
11	 0.732481
12	 0.472376
13	 0.497833
14	 0.390143
15	 0.567550
16	 0.288139
17	 0.465143
18	 0.692464
19	 0.211439
20	 0.158280
