#run	 escape_time
1	 0.269718
2	 0.045851
3	 0.091459
4	 0.057383
5	 0.056627
6	 0.138060
7	 0.053893
8	 0.178019
9	 0.149194
10	 0.179877
11	 0.070538
12	 0.148773
13	 0.093597
14	 0.223676
15	 0.124129
16	 0.046234
17	 0.101961
18	 0.208673
19	 0.205528
20	 0.152381
