#run	 escape_time
1	 0.139528
2	 0.350536
3	 0.433979
4	 0.373280
5	 0.306482
6	 0.565997
7	 0.373503
8	 0.390586
9	 0.940439
10	 0.498052
11	 0.141127
12	 0.273518
13	 0.243071
14	 0.355433
15	 0.448690
16	 0.932454
17	 0.652109
18	 0.403170
19	 0.434585
20	 0.470935
