#run	 escape_time
1	 0.604307
2	 0.295905
3	 0.313040
4	 0.631495
5	 0.702402
6	 0.691361
7	 0.389689
8	 0.103597
9	 0.560595
10	 0.486545
11	 1.186280
12	 0.536640
13	 0.689020
14	 0.405956
15	 0.584590
16	 0.712114
17	 0.763252
18	 0.391732
19	 0.694849
20	 0.299154
