#force	 last_time	 alpha	 product
5.2 2337.520000 45.480507 0.106312 
5.2 2692.160000 71.974197 0.193766 
5.2 2511.040000 54.504335 0.136863 
5.2 2836.480000 80.974069 0.229681 
5.2 2872.840000 79.679246 0.228906 
5.2 2328.960000 45.204109 0.105279 
5.2 1879.440000 33.123238 0.062253 
5.2 2333.960000 51.631992 0.120507 
5.2 1884.240000 28.644690 0.053973 
5.2 2341.480000 49.284192 0.115398 
5.2 2733.080000 76.247214 0.208390 
5.2 2609.160000 59.902304 0.156295 
5.2 2809.640000 83.414774 0.234365 
5.2 2811.920000 80.659780 0.226809 
5.2 2083.960000 34.225550 0.071325 
5.2 2335.640000 46.289269 0.108115 
5.2 2491.200000 57.541586 0.143348 
5.2 2567.880000 65.277310 0.167624 
5.2 1723.000000 24.335228 0.041930 
5.2 2727.880000 65.079015 0.177528 
