#force	 last_time	 alpha	 product
1.2 23742.720000 19.406985 0.460775 
1.2 17328.800000 12.744279 0.220843 
1.2 11971.280000 8.400039 0.100559 
1.2 16985.360000 11.529573 0.195834 
1.2 13362.320000 8.795061 0.117522 
1.2 14573.160000 10.039079 0.146301 
1.2 11429.240000 7.572189 0.086544 
1.2 8486.160000 5.709920 0.048455 
1.2 20305.600000 15.511085 0.314962 
1.2 21494.880000 16.335546 0.351131 
1.2 19145.840000 13.800896 0.264230 
1.2 19675.080000 13.180394 0.259325 
1.2 23086.000000 17.226794 0.397698 
1.2 15876.280000 11.202996 0.177862 
1.2 16732.880000 9.996168 0.167265 
1.2 18642.840000 12.541857 0.233816 
1.2 17694.400000 12.093646 0.213990 
1.2 15717.840000 10.536319 0.165608 
1.2 17827.360000 12.380969 0.220720 
1.2 16596.160000 11.537935 0.191485 
