#force	 last_time	 alpha	 product
0.8 2230.000000 35.284714 0.078685 
0.8 1822.440000 25.269852 0.046053 
0.8 1621.680000 23.095666 0.037454 
0.8 1629.040000 19.544090 0.031838 
0.8 2063.440000 33.285797 0.068683 
0.8 1242.280000 10.004203 0.012428 
0.8 1899.000000 24.539328 0.046600 
0.8 1149.280000 10.401386 0.011954 
0.8 2342.920000 45.791431 0.107286 
0.8 1753.320000 25.752326 0.045152 
0.8 1933.400000 31.024326 0.059982 
0.8 304.600000 1.985766 0.000605 
0.8 1489.400000 17.477616 0.026031 
0.8 2403.480000 26.125589 0.062792 
0.8 1904.200000 28.487459 0.054246 
0.8 1905.200000 28.595073 0.054479 
0.8 1317.200000 11.876988 0.015644 
0.8 1885.000000 23.271445 0.043867 
0.8 1718.400000 19.420986 0.033373 
0.8 1871.840000 27.464687 0.051409 
