#run	 escape_time
1	 0.143185
2	 0.095433
3	 0.257303
4	 0.167894
5	 0.128608
6	 0.194608
7	 0.122518
8	 0.309148
9	 0.149233
10	 0.157902
11	 0.073139
12	 0.165238
13	 0.141822
14	 0.057443
15	 0.053114
16	 0.123451
17	 0.053622
18	 0.149133
19	 0.161430
20	 0.085294
