#run	 escape_time
1	 0.110058
2	 0.097813
3	 0.054266
4	 0.184841
5	 0.067959
6	 0.101473
7	 0.213618
8	 0.204088
9	 0.287598
10	 0.195858
11	 0.099881
12	 0.055677
13	 0.166163
14	 0.093565
15	 0.100389
16	 0.118451
17	 0.098237
18	 0.094442
19	 0.070609
20	 0.126025
