#run	 escape_time
1	 0.162165
2	 0.201781
3	 0.280397
4	 0.183354
5	 0.296552
6	 0.106592
7	 0.094668
8	 0.114249
9	 0.050097
10	 0.152238
11	 0.323921
12	 0.169124
13	 0.164638
14	 0.104389
15	 0.122332
16	 0.361969
17	 0.106066
18	 0.009286
19	 0.091369
20	 0.282553
