#run	 escape_time
1	 0.173040
2	 0.113636
3	 0.364021
4	 0.105436
5	 0.154144
6	 0.133206
7	 0.050444
8	 0.193412
9	 0.136162
10	 0.212652
11	 0.173981
12	 0.126512
13	 0.206185
14	 0.150850
15	 0.074335
16	 0.345671
17	 0.206054
18	 0.203936
19	 0.147187
20	 0.073848
