#run	 escape_time
1	 0.050027
2	 0.045277
3	 0.109710
4	 0.061448
5	 0.179602
6	 0.088902
7	 0.087521
8	 0.264391
9	 0.080353
10	 0.042780
11	 0.051221
12	 0.085869
13	 0.052832
14	 0.110898
15	 0.055677
16	 0.023631
17	 0.112402
18	 0.030604
19	 0.046737
20	 0.091874
