#run	 escape_time
1	 0.278044
2	 0.220113
3	 0.371930
4	 0.143056
5	 0.355771
6	 0.138290
7	 0.197970
8	 0.350713
9	 0.131709
10	 0.448714
11	 0.246079
12	 0.473557
13	 0.267322
14	 0.182344
15	 0.652182
16	 0.604963
17	 0.315612
18	 0.047905
19	 0.742588
20	 0.711257
