#force	 last_time	 alpha	 product
0.0 1835.920000 17.538322 0.032199 
0.0 3854.240000 132.663953 0.511319 
0.0 1467.160000 9.071173 0.013309 
0.0 2120.920000 35.166584 0.074586 
0.0 2048.920000 20.669808 0.042351 
0.0 2526.600000 42.949924 0.108517 
0.0 2273.760000 21.329485 0.048498 
0.0 2013.040000 18.940061 0.038127 
0.0 1875.080000 16.051876 0.030099 
0.0 1507.960000 9.731210 0.014674 
0.0 2113.080000 19.673749 0.041572 
0.0 1718.040000 22.834634 0.039231 
0.0 1314.920000 7.852198 0.010325 
0.0 2132.880000 29.184036 0.062246 
0.0 1827.560000 15.852292 0.028971 
0.0 2927.440000 65.701411 0.192337 
0.0 1833.920000 20.624424 0.037824 
0.0 1572.320000 11.003929 0.017302 
0.0 2199.360000 24.982307 0.054945 
0.0 1917.000000 14.932352 0.028625 
