#run	 escape_time
1	 0.098177
2	 0.030256
3	 0.061838
4	 0.052475
5	 0.167126
6	 0.059210
7	 0.157481
8	 0.094412
9	 0.037117
10	 0.095542
11	 0.173044
12	 0.051876
13	 0.053283
14	 0.020984
15	 0.024033
16	 0.082839
17	 0.068524
18	 0.120368
19	 0.077711
20	 0.012009
