#run	 escape_time
1	 0.107038
2	 0.202879
3	 0.193734
4	 0.158664
5	 0.225875
6	 0.107985
7	 0.358037
8	 0.202067
9	 0.286810
10	 0.371905
11	 0.238882
12	 0.242254
13	 0.488585
14	 0.197662
15	 0.297585
16	 0.087106
17	 0.284950
18	 0.009254
19	 0.236527
20	 0.131995
