#force	 last_time	 alpha	 product
4.4 17208.760000 21.888861 0.376680 
4.4 18263.680000 24.130193 0.440706 
4.4 19879.960000 29.510576 0.586669 
4.4 16004.080000 18.995105 0.303999 
4.4 20425.320000 30.300992 0.618907 
4.4 22532.120000 37.083501 0.835570 
4.4 20185.360000 30.227624 0.610155 
4.4 15859.600000 18.887485 0.299548 
4.4 12695.920000 13.207103 0.167676 
4.4 13229.200000 13.964375 0.184738 
4.4 14779.320000 17.281881 0.255414 
4.4 9639.760000 8.958568 0.086358 
4.4 19267.600000 27.328544 0.526555 
4.4 19472.280000 27.118094 0.528051 
4.4 14255.720000 16.094890 0.229444 
4.4 9633.160000 8.774497 0.084526 
4.4 16973.720000 21.835622 0.370632 
4.4 14882.640000 17.517549 0.260707 
4.4 18395.320000 26.104688 0.480204 
4.4 19326.720000 26.985432 0.521540 
