#run	 escape_time
1	 0.389588
2	 0.140336
3	 0.638370
4	 0.473815
5	 0.289666
6	 1.051304
7	 0.347309
8	 0.127207
9	 0.246271
10	 0.480081
11	 0.304917
12	 0.413093
13	 0.604230
14	 0.114806
15	 0.638887
16	 1.108488
17	 0.554258
18	 0.789308
19	 0.545672
20	 0.657153
