#run	 escape_time
1	 0.568497
2	 0.516420
3	 0.306248
4	 0.746500
5	 0.281914
6	 0.532809
7	 0.326111
8	 0.517054
9	 0.574149
10	 0.539255
11	 0.586120
12	 0.518579
13	 0.499389
14	 0.181221
15	 0.211660
16	 0.440998
17	 0.432289
18	 1.050461
19	 0.071880
20	 0.098967
