#run	 escape_time
1	 0.849523
2	 0.416509
3	 0.477059
4	 0.529774
5	 0.749197
6	 0.500357
7	 0.659236
8	 0.326088
9	 0.478414
10	 0.641344
11	 0.190243
12	 0.625392
13	 0.125074
14	 0.171634
15	 0.096774
16	 0.615512
17	 0.389569
18	 0.793420
19	 0.504119
20	 0.409640
