#force	 last_time	 alpha	 product
4.8 19852.120000 28.636573 0.568497 
4.8 19300.800000 26.756395 0.516420 
4.8 15926.440000 19.228914 0.306248 
4.8 21808.960000 34.229028 0.746500 
4.8 15615.280000 18.053723 0.281914 
4.8 19353.120000 27.530893 0.532809 
4.8 16410.640000 19.871941 0.326111 
4.8 19275.560000 26.824335 0.517054 
4.8 20269.720000 28.325465 0.574149 
4.8 19403.600000 27.791474 0.539255 
4.8 20137.560000 29.105809 0.586120 
4.8 19400.400000 26.730319 0.518579 
4.8 19241.960000 25.953117 0.499389 
4.8 13485.240000 13.438469 0.181221 
4.8 14035.120000 15.080731 0.211660 
4.8 18080.040000 24.391411 0.440998 
4.8 18004.280000 24.010326 0.432289 
4.8 24252.280000 43.313902 1.050461 
4.8 9101.240000 7.897783 0.071880 
4.8 10476.000000 9.447038 0.098967 
