#run	 escape_time
1	 0.749184
2	 0.147584
3	 0.554743
4	 0.234119
5	 0.395452
6	 0.499920
7	 1.335950
8	 0.271065
9	 0.749014
10	 0.233515
11	 0.252722
12	 0.773316
13	 0.237575
14	 0.591340
15	 0.357428
16	 0.457860
17	 0.683838
18	 0.214077
19	 0.441008
20	 0.105409
