#force	 last_time	 alpha	 product
0.8 18098.320000 8.960233 0.162165 
0.8 19830.000000 10.175540 0.201781 
0.8 22699.160000 12.352767 0.280397 
0.8 18999.160000 9.650647 0.183354 
0.8 23695.520000 12.515112 0.296552 
0.8 14825.400000 7.189842 0.106592 
0.8 14376.560000 6.584867 0.094668 
0.8 15221.040000 7.505969 0.114249 
0.8 10498.040000 4.772016 0.050097 
0.8 17188.040000 8.857217 0.152238 
0.8 24328.080000 13.314711 0.323921 
0.8 18644.280000 9.071107 0.169124 
0.8 18287.400000 9.002825 0.164638 
0.8 14918.960000 6.997091 0.104389 
0.8 16007.920000 7.641951 0.122332 
0.8 26292.000000 13.767272 0.361969 
0.8 15026.120000 7.058779 0.106066 
0.8 4182.760000 2.219961 0.009286 
0.8 14041.440000 6.507074 0.091369 
0.8 23009.240000 12.279964 0.282553 
