#run	 escape_time
1	 0.530341
2	 0.320502
3	 0.829694
4	 0.575530
5	 0.556483
6	 0.394375
7	 0.749768
8	 0.215938
9	 0.477009
10	 0.356870
11	 0.553314
12	 0.547654
13	 0.464042
14	 0.235879
15	 0.081365
16	 0.308927
17	 0.390358
18	 0.612776
19	 0.267041
20	 0.308828
