#force	 last_time	 alpha	 product
7.6 2518.320000 62.611344 0.157675 
7.6 2497.200000 53.565242 0.133763 
7.6 2619.720000 65.701516 0.172120 
7.6 2270.960000 44.776407 0.101685 
7.6 2369.800000 56.725806 0.134429 
7.6 2602.520000 67.664910 0.176099 
7.6 2607.800000 65.025437 0.169573 
7.6 1041.000000 8.746179 0.009105 
7.6 2399.160000 49.569662 0.118926 
7.6 2332.840000 44.833410 0.104589 
7.6 1167.160000 11.650591 0.013598 
7.6 2475.400000 60.479013 0.149710 
7.6 2151.160000 40.299522 0.086691 
7.6 1871.480000 29.371778 0.054969 
7.6 1984.320000 32.047293 0.063592 
7.6 1627.160000 19.750957 0.032138 
7.6 2184.400000 38.749582 0.084645 
7.6 2058.720000 38.182527 0.078607 
7.6 2279.120000 50.314452 0.114673 
7.6 1763.640000 26.619445 0.046947 
