#run	 escape_time
1	 0.152179
2	 0.103962
3	 0.179989
4	 0.055971
5	 0.219085
6	 0.256312
7	 0.169770
8	 0.151958
9	 0.187537
10	 0.055392
11	 0.118719
12	 0.148868
13	 0.231777
14	 0.085200
15	 0.122875
16	 0.213644
17	 0.081303
18	 0.131915
19	 0.075760
20	 0.180368
