force: 3.3091202582728 height: 14.053886263985534 distance: 4.247015873433678
force: 3.14366424535916 height: 12.770892598049524 distance: 4.062422574835267
force: 2.97820823244552 height: 12.694824339720398 distance: 4.262571099434574
force: 2.81275221953188 height: 12.165282672632683 distance: 4.325045977443873
force: 2.64729620661824 height: 11.355276044636856 distance: 4.289386286373496
force: 2.4818401937046 height: 12.18780374814311 distance: 4.910793119983518
force: 2.3163841807909598 height: 9.777953894665494 distance: 4.221214242331202
force: 2.1509281678773196 height: 9.387087654286619 distance: 4.364203228390666
force: 1.98547215496368 height: 8.839831933373455 distance: 4.4522568152234605
force: 1.8200161420500403 height: 7.402607451069261 distance: 4.067330657150694
force: 1.6545601291364 height: 7.718563255223826 distance: 4.665024328401133
force: 1.4891041162227598 height: 6.6030871459165015 distance: 4.434268278477262
force: 1.3236481033091196 height: 5.169246872071846 distance: 3.9053029722542805
force: 1.1581920903954799 height: 5.4034039041726585 distance: 4.665378005066151
force: 0.9927360774818398 height: 4.692914338850679 distance: 4.727252736452027
force: 0.8272800645682 height: 4.413970113961486 distance: 5.33552094751052
force: 0.6618240516545598 height: 3.2736417759238967 distance: 4.946392878499646
force: 0.4963680387409197 height: 2.881797197955055 distance: 5.805767037831409
force: 0.3309120258272799 height: 1.5781525019812859 distance: 4.769099877938571
force: 0.1654560129136398 height: 0.9992811044320438 distance: 6.039557504347824
force: -0.0 height: 0.0 distance: 7.5
