#run	 escape_time
1	 0.000341
2	 0.000677
3	 0.001424
4	 0.000398
5	 0.001173
6	 0.001028
7	 0.000869
8	 0.000898
9	 0.001707
10	 0.000258
11	 0.001748
12	 0.000950
13	 0.000315
14	 0.000857
15	 0.001318
16	 0.001432
17	 0.000217
18	 0.000645
19	 0.001177
20	 0.002260
