#run	 escape_time
1	 0.003115
2	 0.001816
3	 0.006958
4	 0.035500
5	 0.001332
6	 0.014290
7	 0.026727
8	 0.024524
9	 0.010780
10	 0.005456
11	 0.011899
12	 0.017383
13	 0.013088
14	 0.012718
15	 0.014855
16	 0.004406
17	 0.008395
18	 0.012245
19	 0.015784
20	 0.006238
