#run	 escape_time
1	 0.003054
2	 0.001332
3	 0.002135
4	 0.003699
5	 0.001523
6	 0.002995
7	 0.001578
8	 0.006442
9	 0.001742
10	 0.003003
11	 0.001711
12	 0.002438
13	 0.001609
14	 0.002232
15	 0.001520
16	 0.000348
17	 0.002235
18	 0.001260
19	 0.000589
20	 0.002289
