#run	 escape_time
1	 0.000557
2	 0.000253
3	 0.000375
4	 0.000061
5	 0.000160
6	 0.000634
7	 0.000011
8	 0.000324
9	 0.000024
10	 0.000567
11	 0.000008
12	 0.000496
13	 0.000393
14	 0.000195
15	 0.000206
16	 0.000267
17	 0.000638
18	 0.000388
19	 0.000133
20	 0.000092
