#run	 escape_time
1	 0.001347
2	 0.000347
3	 0.000894
4	 0.000418
5	 0.002253
6	 0.000175
7	 0.000557
8	 0.001583
9	 0.001188
10	 0.000347
11	 0.002813
12	 0.000826
13	 0.002034
14	 0.002449
15	 0.000830
16	 0.000155
17	 0.000199
18	 0.000275
19	 0.000542
20	 0.000480
