#run	 escape_time
1	 0.000115
2	 0.000168
3	 0.000099
4	 0.000149
5	 0.000172
6	 0.000143
7	 0.000272
8	 0.000553
9	 0.000319
10	 0.003044
11	 0.000075
12	 0.000373
13	 0.000279
14	 0.000246
15	 0.000441
16	 0.000031
17	 0.001655
18	 0.000124
19	 0.002492
20	 0.000761
