#run	 escape_time
1	 0.000280
2	 0.000368
3	 0.000257
4	 0.000271
5	 0.000230
6	 0.000066
7	 0.000409
8	 0.000039
9	 0.000237
10	 0.000091
11	 0.000041
12	 0.000372
13	 0.000754
14	 0.000175
15	 0.000959
16	 0.001742
17	 0.000316
18	 0.000040
19	 0.000014
20	 0.000227
