#! FIELDS d1.x d1.y file.free der_d1.x der_d1.y
#! SET min_d1.x -5.0
#! SET max_d1.x 31.0
#! SET nbins_d1.x  301
#! SET periodic_d1.x false
#! SET min_d1.y -5.0
#! SET max_d1.y 12.0
#! SET nbins_d1.y  301
#! SET periodic_d1.y false
   -5.000000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.880000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.760000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.640000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.520000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.400000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.280000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.160000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -4.040000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.920000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.800000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.680000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.560000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.440000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.320000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.200000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -3.080000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.960000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.840000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.720000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.600000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.480000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.360000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.240000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.120000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -2.000000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.880000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.760000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.640000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.520000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.400000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.280000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.160000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -1.040000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.920000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.800000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.680000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.560000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.440000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.320000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.200000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
   -0.080000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.040000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.160000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.280000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.400000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.520000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.640000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.760000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    0.880000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.000000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.120000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.240000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.360000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.480000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.600000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.720000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.840000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    1.960000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    2.080000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    2.200000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    2.320000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
    2.440000000   -5.000000000   51.317770258   -0.000000000   -0.000000000
