#! FIELDS d1.x projection
#! SET min_d1.x -5.0
#! SET max_d1.x 31.0
#! SET nbins_d1.x  301
#! SET periodic_d1.x false
   -5.000000000   44.700005180
   -4.880000000   44.700005180
   -4.760000000   44.700005180
   -4.640000000   44.700005180
   -4.520000000   44.700005180
   -4.400000000   44.700005180
   -4.280000000   44.700005180
   -4.160000000   44.700005180
   -4.040000000   44.700005180
   -3.920000000   44.700005180
   -3.800000000   44.700005180
   -3.680000000   44.700005180
   -3.560000000   44.700005180
   -3.440000000   44.700005180
   -3.320000000   44.700005180
   -3.200000000   44.700005180
   -3.080000000   44.700005180
   -2.960000000   44.700005180
   -2.840000000   44.700005180
   -2.720000000   44.700005180
   -2.600000000   44.700005180
   -2.480000000   44.700005180
   -2.360000000   44.700005180
   -2.240000000   44.700005180
   -2.120000000   44.700005180
   -2.000000000   44.700005180
   -1.880000000   44.700005180
   -1.760000000   44.700005180
   -1.640000000   44.700005180
   -1.520000000   44.700005180
   -1.400000000   44.700005180
   -1.280000000   44.700005180
   -1.160000000   44.700005180
   -1.040000000   44.700005180
   -0.920000000   44.700005180
   -0.800000000   44.700005180
   -0.680000000   44.700005180
   -0.560000000   44.700005180
   -0.440000000   44.700005180
   -0.320000000   44.700005180
   -0.200000000   44.700005180
   -0.080000000   44.700005180
    0.040000000   44.700005180
    0.160000000   44.700005180
    0.280000000   44.700005180
    0.400000000   44.700005180
    0.520000000   44.700005180
    0.640000000   44.700005180
    0.760000000   44.700005180
    0.880000000   44.700005180
    1.000000000   44.700005180
    1.120000000   44.700005180
    1.240000000   44.700005180
    1.360000000   44.700005180
    1.480000000   44.700005180
    1.600000000   44.700005180
    1.720000000   44.700005180
    1.840000000   44.700005180
    1.960000000   44.700005180
    2.080000000   44.700005180
    2.200000000   44.700005180
    2.320000000   44.700005180
    2.440000000   44.700005180
    2.560000000   44.700005180
    2.680000000   44.700005180
    2.800000000   44.700005180
    2.920000000   44.700005180
    3.040000000   44.700005180
    3.160000000   44.700005180
    3.280000000   44.700005180
    3.400000000   44.700005180
    3.520000000   44.700005180
    3.640000000   44.700005180
    3.760000000   44.700005180
    3.880000000   44.700005180
    4.000000000   44.700005180
    4.120000000   44.700005180
    4.240000000   44.700005180
    4.360000000   44.700005180
    4.480000000   44.700005180
    4.600000000   44.700005180
    4.720000000   44.700005180
    4.840000000   44.700005180
    4.960000000   44.700005180
    5.080000000   44.700005180
    5.200000000   44.700005180
    5.320000000   44.700005180
    5.440000000   44.700005180
    5.560000000   44.700005180
    5.680000000   44.700005180
    5.800000000   44.700005180
    5.920000000   44.700005180
    6.040000000   44.700005180
    6.160000000   44.700005180
    6.280000000   44.700005180
    6.400000000   44.700005180
    6.520000000   44.700005180
    6.640000000   44.700005180
    6.760000000   44.700005180
    6.880000000   44.700005180
    7.000000000   44.700005180
    7.120000000   44.700005180
    7.240000000   44.700005180
    7.360000000   44.700005180
    7.480000000   44.700005180
    7.600000000   44.700005180
    7.720000000   44.700005180
    7.840000000   44.700005180
    7.960000000   44.700005180
    8.080000000   44.700005180
    8.200000000   44.700005180
    8.320000000   44.700005180
    8.440000000   44.700005180
    8.560000000   44.700005180
    8.680000000   44.700005180
    8.800000000   44.700005180
    8.920000000   44.700005180
    9.040000000   44.700005180
    9.160000000   44.700005180
    9.280000000   44.700005180
    9.400000000   44.700005180
    9.520000000   44.700005180
    9.640000000   44.700005180
    9.760000000   44.700005180
    9.880000000   44.700005180
   10.000000000   44.700005180
   10.120000000   44.699998761
   10.240000000   44.699871606
   10.360000000   44.698965547
   10.480000000   44.694247554
   10.600000000   44.676543508
   10.720000000   44.627217715
   10.840000000   44.521953001
   10.960000000   44.351199695
   11.080000000   44.118426589
   11.200000000   43.771418908
   11.320000000   43.278771520
   11.440000000   42.748541667
   11.560000000   42.321922288
   11.680000000   42.011884936
   11.800000000   41.621607417
   11.920000000   40.968688104
   12.040000000   40.088252590
   12.160000000   39.215206241
   12.280000000   38.505278532
   12.400000000   37.859694006
   12.520000000   37.212645567
   12.640000000   36.606469386
   12.760000000   36.050856152
   12.880000000   35.539134840
   13.000000000   35.044680413
   13.120000000   34.472085079
   13.240000000   33.768434731
   13.360000000   32.973440147
   13.480000000   32.110148208
   13.600000000   31.236385063
   13.720000000   30.488430819
   13.840000000   29.835397814
   13.960000000   29.156220962
   14.080000000   28.392909405
   14.200000000   27.535535689
   14.320000000   26.614902558
   14.440000000   25.690621397
   14.560000000   24.786342392
   14.680000000   23.985823106
   14.800000000   23.331838843
   14.920000000   22.664971275
   15.040000000   21.872015391
   15.160000000   21.079438489
   15.280000000   20.394669513
   15.400000000   19.687544430
   15.520000000   18.869713972
   15.640000000   18.082814404
   15.760000000   17.436403147
   15.880000000   16.804212678
   16.000000000   16.100070639
   16.120000000   15.501068059
   16.240000000   15.053775497
   16.360000000   14.476578918
   16.480000000   13.661303683
   16.600000000   12.884141182
   16.720000000   12.301567529
   16.840000000   11.751512580
   16.960000000   11.170641296
   17.080000000   10.670077927
   17.200000000   10.241706928
   17.320000000    9.738033347
   17.440000000    9.112120364
   17.560000000    8.489653400
   17.680000000    7.972333753
   17.800000000    7.545262352
   17.920000000    7.132639114
   18.040000000    6.670010892
   18.160000000    6.149660368
   18.280000000    5.738555267
   18.400000000    5.488610479
   18.520000000    5.167047887
   18.640000000    4.708219864
   18.760000000    4.314323217
   18.880000000    4.037288380
   19.000000000    3.737642591
   19.120000000    3.424238371
   19.240000000    3.163228667
   19.360000000    2.907156693
   19.480000000    2.589789245
   19.600000000    2.251488659
   19.720000000    1.956828115
   19.840000000    1.711460505
   19.960000000    1.521565018
   20.080000000    1.391889192
   20.200000000    1.301963599
   20.320000000    1.158270842
   20.440000000    0.867076826
   20.560000000    0.604780768
   20.680000000    0.530313401
   20.800000000    0.532628563
   20.920000000    0.483796830
   21.040000000    0.390966441
   21.160000000    0.266088388
   21.280000000    0.103142777
   21.400000000    0.000000000
   21.520000000    0.029351681
   21.640000000    0.082091699
   21.760000000    0.079033711
   21.880000000    0.103561990
   22.000000000    0.205518084
   22.120000000    0.280312019
   22.240000000    0.266635804
   22.360000000    0.270656768
   22.480000000    0.406251013
   22.600000000    0.561582052
   22.720000000    0.631840874
   22.840000000    0.702558760
   22.960000000    0.796885908
   23.080000000    0.889631842
   23.200000000    1.025431659
   23.320000000    1.197953133
   23.440000000    1.384436289
   23.560000000    1.655224271
   23.680000000    1.962582580
   23.800000000    2.209802261
   23.920000000    2.471050100
   24.040000000    2.778031086
   24.160000000    3.034645307
   24.280000000    3.266892482
   24.400000000    3.564740805
   24.520000000    3.940115841
   24.640000000    4.417315432
   24.760000000    4.958948276
   24.880000000    5.421676009
   25.000000000    5.758521649
   25.120000000    6.091816857
   25.240000000    6.461421586
   25.360000000    6.818035565
   25.480000000    7.203282630
   25.600000000    7.693698616
   25.720000000    8.210243580
