#! FIELDS distance ffz2 dffz2_distance
#! SET normalisation  1.000000
#! SET min_distance 7.6
#! SET max_distance 20.0
#! SET nbins_distance  300
#! SET periodic_distance false
 7.600000 11.531738 -0.618888
 7.641333 12.720864 -19.546286
 7.682667 11.798254 -18.899751
 7.724000 10.985159 -17.848355
 7.765333 10.212925 -16.986834
 7.806667 9.456578 -16.592880
 7.848000 8.759946 -15.875242
 7.889333 8.096511 -15.184533
 7.930667 7.466652 -14.477585
 7.972000 6.876568 -13.661721
 8.013333 6.323136 -12.806039
 8.054667 5.803074 -12.001916
 8.096000 5.320645 -11.178849
 8.137333 4.868600 -10.479838
 8.178667 4.441835 -9.953906
 8.220000 4.034735 -9.598875
 8.261333 3.637543 -9.445277
 8.302667 3.247635 -9.334045
 8.344000 2.863188 -9.169984
 8.385333 2.488356 -8.862264
 8.426667 2.130564 -8.376401
 8.468000 1.795967 -7.764386
 8.509333 1.488283 -7.101282
 8.550667 1.207789 -6.461875
 8.592000 0.952815 -5.876362
 8.633333 0.721052 -5.334100
 8.674667 0.511555 -4.792357
 8.716000 0.325125 -4.217590
 8.757333 0.163142 -3.616388
 8.798667 0.025859 -3.031823
 8.840000 -0.088456 -2.512162
 8.881333 -0.183038 -2.077104
 8.922667 -0.260980 -1.698444
 8.964000 -0.323279 -1.307310
 9.005333 -0.367878 -0.832878
 9.046667 -0.390534 -0.245970
 9.088000 -0.386980 0.427045
 9.129333 -0.354848 1.125588
 9.170667 -0.294303 1.792645
 9.212000 -0.207411 2.396574
 9.253333 -0.097163 2.917799
 9.294667 0.032423 3.322736
 9.336000 0.175422 3.552401
 9.377333 0.323512 3.566738
 9.418667 0.468305 3.397656
 9.460000 0.604577 3.163512
 9.501333 0.731861 2.979554
 9.542667 0.852962 2.853828
 9.584000 0.969356 2.748544
 9.625333 1.081225 2.619759
 9.666667 1.187399 2.493084
 9.708000 1.288392 2.370083
 9.749333 1.384036 2.232627
 9.790667 1.472574 2.008571
 9.832000 1.549123 1.645294
 9.873333 1.607750 1.161888
 9.914667 1.645800 0.676443
 9.956000 1.667131 0.391025
 9.997333 1.683295 0.441853
 10.038667 1.708747 0.829729
 10.080000 1.755249 1.431375
 10.121333 1.828079 2.076288
 10.162667 1.925506 2.597571
 10.204000 2.039887 2.882621
 10.245333 2.160503 2.903299
 10.286667 2.277601 2.730099
 10.328000 2.386235 2.526946
 10.369333 2.488914 2.458052
 10.410667 2.593118 2.599325
 10.452000 2.706772 2.880266
 10.493333 2.832984 3.181013
 10.534667 2.969823 3.405907
 10.576000 3.113485 3.490221
 10.617333 3.257924 3.453220
 10.658667 3.398418 3.308590
 10.700000 3.532238 3.158298
 10.741333 3.662676 3.173502
 10.782667 3.799669 3.459452
 10.824000 3.953760 3.975793
 10.865333 4.130459 4.536705
 10.906667 4.327500 4.930469
 10.948000 4.536118 5.066510
 10.989333 4.746187 5.039521
 11.030667 4.953279 4.947290
 11.072000 5.155682 4.782820
 11.113333 5.349305 4.472368
 11.154667 5.527988 4.035927
 11.196000 5.688031 3.678871
 11.237333 5.836016 3.451733
 11.278667 5.977305 3.364650
 11.320000 6.116555 3.357493
 11.361333 6.257965 3.466683
 11.402667 6.408059 3.790274
 11.444000 6.575819 4.331773
 11.485333 6.768827 4.978919
 11.526667 6.988599 5.611651
 11.568000 7.232745 6.046689
 11.609333 7.488123 6.188254
 11.650667 7.738792 5.811768
 11.692000 7.963488 4.910002
 11.733333 8.148449 3.858292
 11.774667 8.295769 3.212232
 11.816000 8.425170 3.027157
 11.857333 8.552602 3.109764
 11.898667 8.686068 3.268299
 11.940000 8.826565 3.503175
 11.981333 8.977412 3.791366
 12.022667 9.141200 4.115143
 12.064000 9.318151 4.401686
 12.105333 9.504256 4.500465
 12.146667 9.688132 4.296751
 12.188000 9.855842 3.715086
 12.229333 9.993555 2.876412
 12.270667 10.095037 2.020295
 12.312000 10.164692 1.359182
 12.353333 10.214295 1.073842
 12.394667 10.260783 1.214474
 12.436000 10.320207 1.686379
 12.477333 10.402394 2.268827
 12.518667 10.506844 2.741407
 12.560000 10.625680 2.954765
 12.601333 10.749033 2.981642
 12.642667 10.873634 3.057884
 12.684000 11.005177 3.328551
 12.725333 11.150782 3.696769
 12.766667 11.309450 3.916639
 12.808000 11.470764 3.741578
 12.849333 11.616425 3.236986
 12.890667 11.737522 2.568075
 12.932000 11.832842 2.077969
 12.973333 11.914416 1.918921
 13.014667 11.998093 2.147571
 13.056000 12.097758 2.688337
 13.097333 12.221799 3.273414
 13.138667 12.366184 3.642360
 13.180000 12.517042 3.561499
 13.221333 12.654284 2.968176
 13.262667 12.760085 2.109158
 13.304000 12.830700 1.337867
 13.345333 12.874751 0.822654
 13.386667 12.899594 0.303062
 13.428000 12.896587 -0.555439
 13.469333 12.850593 -1.674432
 13.510667 12.764313 -2.381025
 13.552000 12.665063 -2.308803
 13.593333 12.580509 -1.746454
 13.634667 12.521232 -1.144440
 13.676000 12.484068 -0.669446
 13.717333 12.466746 -0.132297
 13.758667 12.478242 0.758000
 13.800000 12.535896 2.099612
 13.841333 12.656205 3.753514
 13.882667 12.846925 5.450891
 13.924000 13.101485 6.739459
 13.965333 13.386147 6.696512
 14.006667 13.619170 4.022242
 14.048000 13.697669 -0.176596
 14.089333 13.633931 -2.424123
 14.130667 13.532123 -2.202930
 14.172000 13.469294 -0.834134
 14.213333 13.472993 1.030778
 14.254667 13.554440 2.886627
 14.296000 13.708041 4.474341
 14.337333 13.916116 5.459415
 14.378667 14.146304 5.496407
 14.420000 14.357504 4.599221
 14.461333 14.522170 3.375633
 14.502667 14.640795 2.421023
 14.544000 14.727102 1.790980
 14.585333 14.793562 1.271585
 14.626667 14.841708 1.073285
 14.668000 14.884913 1.028240
 14.709333 14.928240 1.061090
 14.750667 14.971305 0.988819
 14.792000 15.007896 0.740007
 14.833333 15.032411 0.447554
 14.874667 15.046992 0.279348
 14.916000 15.058562 0.301234
 14.957333 15.073142 0.397957
 14.998667 15.090461 0.405227
 15.040000 15.104538 0.242599
 15.081333 15.109110 -0.038429
 15.122667 15.102314 -0.273282
 15.164000 15.089228 -0.327653
 15.205333 15.078853 -0.136404
 15.246667 15.081119 0.270981
 15.288000 15.103073 0.797740
 15.329333 15.146831 1.294658
 15.370667 15.207413 1.579391
 15.412000 15.272028 1.459895
 15.453333 15.320889 0.812276
 15.494667 15.333992 -0.214268
 15.536000 15.305211 -1.115629
 15.577333 15.250305 -1.427922
 15.618667 15.196257 -1.103802
 15.660000 15.164596 -0.403376
 15.701333 15.163736 0.334298
 15.742667 15.188276 0.777706
 15.784000 15.221026 0.709598
 15.825333 15.240602 0.182560
 15.866667 15.235160 -0.417903
 15.908000 15.210959 -0.678548
 15.949333 15.185243 -0.505744
 15.990667 15.172681 -0.087649
 16.032000 15.177901 0.316077
 16.073333 15.196052 0.509832
 16.114667 15.217026 0.469111
 16.156000 15.233161 0.297740
 16.197333 15.242641 0.178230
 16.238667 15.249795 0.186791
 16.280000 15.259322 0.275266
 16.321333 15.272362 0.342702
 16.362667 15.286997 0.354872
 16.404000 15.301835 0.372750
 16.445333 15.318464 0.427760
 16.486667 15.334714 0.291160
 16.528000 15.333520 -0.506453
 16.569333 15.280380 -2.180783
 16.610667 15.151436 -3.966619
 16.652000 14.967166 -4.735906
 16.693333 14.776978 -4.298403
 16.734667 14.622029 -3.116894
 16.776000 14.523346 -1.640143
 16.817333 14.485793 -0.206571
 16.858667 14.501709 0.894506
 16.900000 14.551369 1.386923
 16.941333 14.605919 1.133402
 16.982667 14.637623 0.352315
 17.024000 14.634778 -0.450524
 17.065333 14.605671 -0.880451
 17.106667 14.568370 -0.853357
 17.148000 14.539792 -0.491924
 17.189333 14.529323 -0.037637
 17.230667 14.534850 0.248741
 17.272000 14.544467 0.144684
 17.313333 14.542466 -0.270816
 17.354667 14.522272 -0.676886
 17.396000 14.490323 -0.826633
 17.437333 14.457420 -0.739237
